Team A,Team B,Winner,Victory,Victory Turn,Map played,Map ban1,Map ban2,Map ban3,Map ban4,Map ban5,Map ban6,Ban1,Ban2,Ban3,Ban4,Ban5,Ban6,Ban7,Ban8,Ban9,Ban10,Ban11,Ban12,Ban13,Ban14,PickA1,PickB1,PickA2,PickB2,PickA3,PickB3,PickA4,PickB4,PlayerA1,PlayerB1,PlayerA2,PlayerB2,PlayerA3,PlayerB3,PlayerA4,PlayerB4,Date,Division
1184439620587495534,1321736009599291441,1184439620587495534,CC,98,tilted axis,archipelago,continents,0,0,0,0,catherine de medici (black queen),harald hardrada,genghis khan,gitarja,joao iii,cleopatra (ptolemaic),wu zetian,basil ii,lautaro,julius caesar,trajan,matthias corvinus,victoria,kublai khan (mongolia),philip ii,kupe,theodora,tomyris,victoria age of steam,elizabeth i,cyrus,qin (unifier),185140252740943873,756154089729163277,254606928976674818,251238589675864064,210871392227295232,232210194623365120,497044556970328064,339417564671377411,17/05/25,3a
1184439620587495534,1321736009599291441,1184439620587495534,CC,74,rich highlands,archipelago,wetlands,0,0,0,0,poundmaker,basil ii,kupe,shaka,tokugawa,lautaro,ambiorix,menelik ii,kublai khan (mongolia),genghis khan,simon bolivar,jadwiga,catherine de medici (black queen),gandhi,philip ii,theodora,hammurabi,trajan,saladin (vizier),chandragupta,victoria age of steam,hojo tokimune,276055691935088641,355479238133940224,185140252740943873,481730049746141195,254606928976674818,339417564671377411,210871392227295232,232210194623365120,27/05/25,3a
1262868597613658123,1183677928010158090,1183677928010158090,CC,114,lakes,tilted axis,primordial,pangaea standard,seven seas,inland sea,rich highlands,tomyris,catherine de medici (black queen),philip ii,alexander,basil ii,genghis khan,ambiorix,lautaro,gilgamesh,kublai khan (mongolia),montezuma,cleopatra (egyptian),menelik ii,hojo tokimune,kupe,shaka,trajan,simon bolivar,tamar,nader shah,gorgo,ludwig ii,398596522712760320,206705030957367297,1287044034724102299,218437647842934794,181412282641678336,206128649685041152,314048975344893953,179524903299448832,18/01/25,3b
1321736009599291441,1183677928010158090,1321736009599291441,UNKNOWN,69,rich highlands,tilted axis,primordial,pangaea standard,seven seas,inland sea,lacs,tomyris,catherine de medici (black queen),philip ii,alexander,menelik,genghis khan,ambiorix,lautaro,gilgamesh,hongrie,montezuma,zoulou,kupe,babylone,arabie,pologne,kubilai-mongolie,simon bolivar,cris,tokugawa,catherine magnifique,trajan,756154089729163277,236908417707540480,328134245396643842,218437647842934794,251238589675864064,183303996335718410,165798363348992000,245285732527243264,19/01/25,3b
1320650158064537601,1183490449097371651,1183490449097371651,CC,65,rich highlands,pangaea standard,tilted axis,primordial,inland sea,lakes,seven seas,alexander,genghis khan,philip ii,lautaro,shaka,menelik ii,basil ii,kupe,tomyris,ambiorix,tokugawa,wu zetian,seondeok,montezuma,catherine de medici (black queen),poundmaker,trajan,simon bolivar,victoria age of steam,harald varangian,theodora,robert the bruce,211433129351708672,458909161707536388,269095256077762560,325666405485772801,357934509527662596,156577508370677760,156499847489388544,161126347408670721,19/01/25,3b
1321736009599291441,1262868597613658123,1321736009599291441,CC,55,primordial,pangaea standard,rich highlands,lakes,seven seas,inland sea,tilted axis,philip ii,harald hardrada,genghis khan,kupe,joao iii,gitarja,catherine de medici (black queen),lautaro,alexander,hojo tokimune,pedro ii,victoria,montezuma,elizabeth i,tomyris,julius caesar,tokugawa,dido,eleanor of aquitaine (england),wilhelmina,trajan,simon bolivar,339417564671377411,822076463590932510,343457699637362728,445982989956939806,165798363348992000,383007327009374219,328134245396643842,1287044034724102299,20/01/25,3b
1183787186865315901,1321736009599291441,1321736009599291441,CC,72,tilted axis,primordial,pangaea standard,inland sea,seven seas,lakes,rich highlands,alexander,harald hardrada,tomyris,philip ii,julius caesar,kupe,lautaro,gitarja,genghis khan,catherine de medici (black queen),hojo tokimune,montezuma,kublai khan (mongolia),wu zetian,dido,joao iii,trajan,elizabeth i,jaravarman vii,wilhelmina,mvemba a nzinga,seondeok,762003517871095808,165798363348992000,179680872616820736,756154089729163277,224950930888458240,183920385891237889,349807120461463552,328134245396643842,23/01/25,3b
1183677928010158090,1320650158064537601,1183677928010158090,CC,115,tilted axis,primordial,lakes,pangaea standard,seven seas,inland sea,rich highlands,gilgamesh,lautaro,genghis khan,harald hardrada,alexander,kupe,gitarja,tomyris,philip ii,julius caesar,montezuma,joao iii,wu zetian,dido,catherine de medici (black queen),hojo tokimune,kublai khan (mongolia),trajan,pedro ii,simon bolivar,elizabeth i,wilhelmina,206705030957367297,156499847489388544,218437647842934794,269095256077762560,179524903299448832,211433129351708672,183303996335718410,357934509527662596,26/01/25,3b
1183490449097371651,1183787186865315901,1183490449097371651,CC,69,seven seas,primordial,rich highlands,tilted axis,lakes,inland sea,pangaea standard,philip ii,kupe,gitarja,harald hardrada,lautaro,genghis khan,tomyris,alexander,julius caesar,catherine de medici (black queen),wu zetian,dido,gilgamesh,hojo tokimune,kublai khan (mongolia),montezuma,elizabeth i,trajan,menelik ii,victoria,hammurabi,eleanor of aquitaine (england),306460123122106368,762003517871095808,325666405485772801,179680872616820736,514184452973527063,220942456689131520,458909161707536388,144907869563781120,26/01/25,3b
1262868597613658123,1183490449097371651,1183490449097371651,CC,84,pangaea standard,inland sea,primordial,rich highlands,tilted axis,lakes,seven seas,julius caesar,catherine de medici (black queen),shaka,genghis khan,tomyris,kupe,philip ii,lautaro,wu zetian,alexander,gilgamesh,montezuma,jadwiga,simon bolivar,ambiorix,menelik ii,matthias corvinus,trajan,nader shah,kublai khan (mongolia),hojo tokimune,amanitore,822076463590932510,514184452973527063,181412282641678336,407613149232234499,1287044034724102299,306460123122106368,314048975344893953,458909161707536388,04/02/25,3b
1320650158064537601,1183787186865315901,1183787186865315901,CC,57,pangaea standard,rich highlands,primordial,seven seas,tilted axis,inland sea,lakes,alexander,julius caesar,gilgamesh,genghis khan,shaka,catherine de medici (black queen),simon bolivar,menelik ii,kupe,lautaro,basil ii,kublai khan (mongolia),matthias corvinus,montezuma,tomyris,trajan,philip ii,wu zetian,ambiorix,nader shah,cleopatra (egyptian),hojo tokimune,211433129351708672,144907869563781120,269095256077762560,179680872616820736,357934509527662596,762003517871095808,220106681541984257,179997120420380673,05/02/25,3b
1183677928010158090,1183787186865315901,1183677928010158090,CC,112,rich highlands,pangaea standard,seven seas,primordial,inland sea,tilted axis,lakes,philip ii,menelik ii,lautaro,kupe,hammurabi,genghis khan,shaka,catherine de medici (black queen),ambiorix,alexander,kublai khan (mongolia),tamar,matthias corvinus,jaravarman vii,tokugawa,wu zetian,montezuma,trajan,victoria age of steam,dido,saladin (vizier),teddy roosevelt (bull moose),183303996335718410,179680872616820736,206705030957367297,762003517871095808,689159105499234328,96647638841032704,179524903299448832,224950930888458240,06/02/25,3b
1321736009599291441,1320650158064537601,1321736009599291441,CC,69,rich highlands,pangee standard,seven seas,primordial,tilted axis,inland sea,lakes,poundmaker,genghis khan,lautaro,menelik ii,shaka,kupe,alexander,simon bolivar,ambiorix,catherine de medici (black queen),kublai khan (mongolia),tomyris,basil ii,julius caesar,philip ii,trajan,harald varangian,montezuma,catherine de medici (manificence),victoria age of steam,hammurabi,UNKNOWN,756154089729163277,269095256077762560,183920385891237889,357934509527662596,165798363348992000,724660480114950294,481730049746141195,UNKNOWN,08/02/25,3b
1183787186865315901,1262868597613658123,1183787186865315901,CC,89,seven seas,inland sea,pangaea standard,primordial,rich highlands,tilted axis,lakes,alexander,genghis khan,menelik ii,harald hardrada,julius caesar,kupe,lautaro,tomyris,catherine de medici (black queen),philip ii,kublai khan (mongolia),matthias corvinus,trajan,montezuma,wu zetian,hojo tokimune,dido,simon bolivar,gitarja,nader shah,cleopatra (egyptian),jadwiga,179680872616820736,445982989956939806,144907869563781120,822076463590932510,762003517871095808,181412282641678336,220942456689131520,1287044034724102299,12/02/25,3b
1183490449097371651,1183677928010158090,1183677928010158090,Diplomatic,123,lakes,primordial,seven seas,rich highlands,tilted axis,inland sea,pangaea standard,catherine de medici (black queen),menelik ii,alexander,tomyris,philip ii,shaka,lautaro,kublai khan (mongolia),kupe,genghis khan,montezuma,trajan,wu zetian,gilgamesh,ambiorix (sub jeudi par,julius caesar,tokugawa,simon bolivar,mvemba a nzinga,hammurabi,matthias corvinus,elizabeth i,407613149232234499,206705030957367297,514184452973527063,218437647842934794,156577508370677760,179524903299448832,306460123122106368,689159105499234328,13/02/25,3b
1320650158064537601,1262868597613658123,1262868597613658123,Diplomatic,98,lakes,pangaea standard,rich highlands,primordial,seven seas,inland sea,tilted axis,julius caesar,genghis khan,tomyris,kupe,alexander,philip ii,shaka,lady six sky,lautaro,gilgamesh,cleopatra (egyptian),wu zetian,menelik ii,montezuma,catherine de medici (black queen),simon bolivar,ambiorix,trajan,matthias corvinus,harald varangian,nader shah,tokugawa,784867527037419582,398596522712760320,357934509527662596,445982989956939806,642337506448375828,314048975344893953,156499847489388544,462561174131834880,16/02/25,3b
1321736009599291441,1183490449097371651,1321736009599291441,CC,98,lakes,pangaea standard,primordial,seven seas,tilted axis,inland sea,rich highlands,gilgamesh,genghis khan,julius caesar,menelik ii,lautaro,alexander,tomyris,kupe,simon bolivar,catherine de medici (black queen),philip ii,lady six sky,trajan,montezuma,shaka,ambiorix,wu zetian,kublai khan (mongolia),poundmaker (sub par,harald varangian,elizabeth i,tokugawa,328134245396643842,407613149232234499,183920385891237889,306460123122106368,481730049746141195,156577508370677760,339417564671377411,161126347408670721,17/02/25,3b
1321736009599291441,1183787186865315901,1321736009599291441,CC,106,rich highlands,pangaea standard,primordial,seven seas,inland sea,lakes,tilted axis,alexander,kupe,julius caesar,menelik ii,lautaro,tokugawa,shaka,philip ii,catherine de medici (black queen),genghis khan,seondeok,wu zetian,saladin (vizier),montezuma,ambiorix,poundmaker,kublai khan (mongolia),trajan,eleanor of aquitaine (england),simon bolivar,jadwiga,dido,328134245396643842,762003517871095808,659329285206704128,179680872616820736,481730049746141195,144907869563781120,756154089729163277,96647638841032704,18/02/25,3b
1183677928010158090,1262868597613658123,1262868597613658123,CC,73,pangaea standard,tilted axis,inland sea,seven seas,rich highlands,primordial,lakes,lautaro,alexander,catherine de medici (black queen),genghis khan,ambiorix,tomyris,shaka,julius caesar,trajan,kupe,nader shah,cleopatra (egyptian),cyrus,gilgamesh,kublai khan (mongolia),wu zetian,tokugawa,menelik ii,jadwiga,montezuma,qin (unifier),philip ii,206705030957367297,314048975344893953,206128649685041152,1287044034724102299,236908417707540480,181412282641678336,218437647842934794,822076463590932510,18/02/25,3b
1183490449097371651,1320650158064537601,1183490449097371651,CC,73,seven seas,tilted axis,pangaea standard,primordial,lakes,inland sea,rich highlands,harald hardrada,philip ii,genghis khan,alexander,catherine de medici (black queen),kublai khan (mongolia),tomyris,shaka,lautaro,kupe,trajan,simon bolivar,julius caesar,montezuma,hojo tokimune,tokugawa,wu zetian,didon,nader shah,gilgamesh,hammurabi,matthias corvinus,434781088544587779,357934509527662596,407613149232234499,724660480114950294,156577508370677760,269095256077762560,477049329430036491,642337506448375828,22/02/25,3b
1262868597613658123,1321736009599291441,1262868597613658123,CC,87,pangaea standard,rich highlands,inland sea,lakes,tilted axis,primordial,seven seas,catherine de medici (black queen),genghis khan,ambiorix,alexander,shaka,julius caesar,wu zetian,tomyris,kupe,lautaro,kublai khan (mongolia),nader shah,matthias corvinus,hammurabi,trajan,philip ii,montezuma,basil ii,jadwiga,yongle,gilgamesh,robert the bruce,445982989956939806,756154089729163277,1287044034724102299,339417564671377411,822076463590932510,355479238133940224,181412282641678336,328134245396643842,26/02/25,3b
1183787186865315901,1183490449097371651,1183787186865315901,CC,105,lakes,inland sea,unknown,tilted axis,primordial,seven seas,pangaea standard,julius caesar,genghis khan,menelik ii,catherine de medici (black queen),lautaro,ambiorix,kupe,alexander,philip ii,shaka,poundmaker,wu zetian,tomyris,simon bolivar,tokugawa,kublai khan (mongolia),trajan,montezuma,matthias corvinus,lady six sky,mvemba a nzinga,hammurabi,220942456689131520,306460123122106368,179680872616820736,407613149232234499,224950930888458240,434781088544587779,762003517871095808,325666405485772801,27/02/25,3b
1320650158064537601,1183677928010158090,1183677928010158090,CC,91,lakes,inland sea,seven seas,tilted axis,primordial,pangaea standard,rich highlands,simon bolivar,lautaro,catherine de medici (black queen),alexander,julius caesar,genghis khan,shaka,menelik ii,gilgamesh,ambiorix,wu zetian,tokugawa,montezuma,philip ii,kupe,tomyris,trajan,kublai khan (mongolia),cyrus,lady six sky,basil ii,hammurabi,724660480114950294,245285732527243264,269095256077762560,206705030957367297,784867527037419582,183303996335718410,521663351542251522,218437647842934794,03/03/25,3b
1183677928010158090,1183490449097371651,1183490449097371651,Scientific,130,lakes,seven seas,primordial,inland sea,tilted axis,rich highlands,pangaea standard,kupe,genghis khan,ambiorix,alexander,kublai khan (mongolia),menelik ii,tomyris,lautaro,shaka,catherine de medici (black queen),trajan,wu zetian,philip ii,julius caesar,gilgamesh,hammurabi,simon bolivar,montezuma,cyrus,basil ii,qin (unifier),ramses ii,179524903299448832,156577508370677760,218437647842934794,407613149232234499,206128649685041152,306460123122106368,206705030957367297,161126347408670721,05/03/25,3b
1183490449097371651,1262868597613658123,1183490449097371651,CC,71,pangaea standard,primordial,inland sea,tilted axis,rich highlands,seven seas,lakes,jadwiga,alexander,julius caesar,genghis khan,lautaro,catherine de medici (black queen),wu zetian,tomyris,shaka,basil ii,hojo tokimune,kublai khan (mongolia),matthias corvinus,kupe,menelik ii,trajan,simon bolivar,montezuma,hammurabi,ambiorix,pachacuti,philip ii,306460123122106368,822076463590932510,407613149232234499,1287044034724102299,477049329430036491,314048975344893953,156577508370677760,398596522712760320,07/03/25,3b
1183787186865315901,1183677928010158090,1183787186865315901,CC,106,lakes,inland sea,rich highlands,primordial,seven seas,pangaea standard,tilted axis,genghis khan,ambiorix,lautaro,menelik ii,alexander,kupe,tomyris,trajan,julius caesar,gilgamesh,montezuma,philip ii,basil ii,hammurabi,catherine de medici (black queen),shaka,lady six sky,wu zetian,jaravarman vii,kublai khan (mongolia),nader shah,victoria age of steam,144907869563781120,206705030957367297,321049453744357376,245285732527243264,224950930888458240,218437647842934794,179680872616820736,183303996335718410,10/03/25,3b
1262868597613658123,1183787186865315901,1183787186865315901,CC,74,pangaea standard,primordial,inland sea,lakes,tilted axis,rich highlands,seven seas,menelik ii,julius caesar,wu zetian,genghis khan,shaka,catherine de medici (black queen),trajan,alexander,simon bolivar,lautaro,gilgamesh,kublai khan (mongolia),jadwiga,matthias corvinus,tomyris,ambiorix,montezuma,kupe,philip ii,nader shah,tamar,poundmaker,822076463590932510,321049453744357376,1287044034724102299,190115212022513664,445982989956939806,762003517871095808,181412282641678336,224950930888458240,12/03/25,3b
1183490449097371651,1321736009599291441,1183490449097371651,CC,98,rich highlands,primordial,pangaea standard,tilted axis,lakes,inland sea,seven seas,alexander,kupe,lautaro,menelik ii,simon bolivar,ambiorix,catherine de medici (black queen),genghis khan,philip ii,kublai khan (mongolia),tokugawa,wu zetian,hammurabi,harald varangian,shaka,poundmaker,trajan,basil ii,ramses ii,montezuma,pachacuti,eleanor of aquitaine (england),306460123122106368,659329285206704128,477049329430036491,756154089729163277,161126347408670721,355479238133940224,156577508370677760,481730049746141195,16/03/25,3b
1183787186865315901,1320650158064537601,1320650158064537601,CC,63,rich highlands,inland sea,pangaea standard,primordial,lakes,tilted axis,seven seas,genghis khan,menelik ii,lautaro,tomyris,alexander,ambiorix,catherine de medici (black queen),basil ii,philip ii,harald varangian,tamar,kublai khan (mongolia),jaravarman vii,simon bolivar,kupe,shaka,poundmaker,hammurabi,matthias corvinu,trajan,montezuma,eleanor of aquitaine (england),190115212022513664,784867527037419582,179680872616820736,269095256077762560,224950930888458240,642337506448375828,762003517871095808,156499847489388544,16/03/25,3b
1262868597613658123,1320650158064537601,1262868597613658123,Diplomatic,137,tilted axis,primordial,pangaea standard,inland sea,lakes,rich highlands,seven seas,tomyris,harald hardrada,julius caesar,genghis khan,joao iii,lautaro,gitarja,alexander,philip ii,kupe,montezuma,dido,pedro ii,trajan,catherine de medici (black queen),kublai khan (mongolia),elizabeth i,hojo tokimune,wilhelmina,victoria,menelik ii,simon bolivar,1287044034724102299,784867527037419582,445982989956939806,357934509527662596,462561174131834880,156499847489388544,181412282641678336,269095256077762560,18/03/25,3b
1320650158064537601,1321736009599291441,1321736009599291441,CC,70,rich highlands,pangaea standard,seven seas,primordial,inland sea,tilted axis,lakes,alexander,genghis khan,philip ii,ambiorix,catherine de medici (black queen),lautaro,shaka,simon bolivar,tomyris,trajan,wu zetian,montezuma,matthias corvinus,basil ii,menelik ii,kupe,poundmaker,kublai khan (mongolia),harald varangian,hammurabi,victoria age of steam,seondeok,521663351542251522,756154089729163277,699651120502538310,339417564671377411,156499847489388544,251238589675864064,269095256077762560,328134245396643842,23/03/25,3b
1183490449097371651,1321736009599291441,1321736009599291441,CC,75,tilted axis,primordial,rich highlands,seven seas,lakes,inland sea,pangaea standard,joao iii,harald hardrada,gitarja,philip ii,john curtin,kupe,lautaro,genghis khan,tomyris,catherine de medici (black queen),eleanor of aquitaine (england),alexander,victoria age of steam,trajan,kublai khan (mongolia),elizabeth i,hojo tokimune,victoria,harald varangian,julius caesar,nader shah,dido,306460123122106368,355479238133940224,407613149232234499,756154089729163277,156577508370677760,339417564671377411,434781088544587779,328134245396643842,25/03/25,3b
1183787186865315901,708475858486034474,1183787186865315901,CC,129,,,,,,,,,,,,,,,,,,,,,,,,shaka,trajan,menelik ii,lautaro,eleanor of aquitaine (england),philip ii,UNKNOWN,UNKNOWN,762003517871095808,519263921023221760,224950930888458240,146222256325001216,321049453744357376,225335929416581122,01/04/25,3b
1183787186865315901,708475858486034474,1183787186865315901,CC,63,primordial,rich highlands,tilted axis,inland sea,pangaea standard,lakes,seven seas,catherine de medici (black queen),dido,julius caesar,gitarja,lautaro,harald varangian,philip ii,genghis khan,harald hardrada,alexander,saladin (vizier),trajan,basil ii,wu zetian,elizabeth i,wilhelmina,tomyris,kupe,victoria,montezuma,nader shah,simon bolivar,224950930888458240,287931737722322955,762003517871095808,265125382846414849,220942456689131520,248869015823450112,321049453744357376,259270978494791690,02/04/25,3b
1183677928010158090,1326805503199936512,1183677928010158090,CC,93,pangaea standard,,,,,,,menelik ii,julius caesar,wu zetian,alexander,tomyris,genghis khan,cleopatra (ptolemaic),lautaro,chaka,catherine de medici (black queen),kupe,montezuma,cyrus,matthias corvinus,kublai khan (mongolia),simon bolivar,nader shah,trajan,suleiman (kanuni),lady six sky,chandragupta,saladin (sultan),218437647842934794,209712250976468992,206128649685041152,266205547940937729,206705030957367297,719863782888964116,179524903299448832,377404982464348162,04/04/25,3b
1262868597613658123,1320721077713764373,1320721077713764373,CC,96,lakes,rich highlands,inland sea,pangaea standard,primordial,seven seas,tilted axis,julius caesar,cleopatra (ptolemaic),tomyris,alexander,catherine de medici (black queen),matthias corvinus,tamar,genghis khan,kublai khan (mongolia),lautaro,montezuma,trajan,philip ii,gilgamesh,menelik ii,kupe,ambiorix,shaka,hammurabi,simon bolivar,nader shah,qin (unifier),181412282641678336,278213294693679114,445982989956939806,152078122248962048,1287044034724102299,153963235345825802,314048975344893953,310785105473830915,09/04/25,3b
1326805503199936512,1183677928010158090,1183677928010158090,CC,83,rich highlands,primordial,tilted axis,seven seas,pangaea standard,lakes,inland sea,tomyris,genghis khan,shaka,lautaro,kupe,catherine de medici (black queen),kublai khan (mongolia),simon bolivar,saladin (vizier),menelik ii,harald varangian,jadwiga,poundmaker,philip ii,ambiorix,trajan,alexander,montezuma,pedro ii,hammurabi,john curtin,peter,533765911707123723,183303996335718410,338033977472450560,206128649685041152,1073567899580633139,179524903299448832,719863782888964116,236908417707540480,10/04/25,3b
1320721077713764373,1321736009599291441,1321736009599291441,CC,91,primordial,rich highlands,pangaea standard,inland sea,lakes,seven seas,tilted axis,lautaro,gitarja,joao iii,harald hardrada,catherine de medici (black queen),genghis khan,elizabeth i,philip ii,tomyris,kupe,kublai khan (mongolia),victoria age of steam,trajan,dido,cleopatra (ptolemaic),julius caesar,victoria,eleanor of aquitaine (england),wilhelmina,hojo tokimune,montezuma,suleiman (kanuni),153963235345825802,339417564671377411,278213294693679114,756154089729163277,228420628665991169,355479238133940224,310785105473830915,659329285206704128,14/04/25,3b
1183787186865315901,1234487501087965285,1183787186865315901,CC,120,rich highlands,inland sea,lakes,pangaea standard,primordial,seven seas,tilted axis,alexander,genghis khan,philip ii,lautaro,chandragupta,trajan,catherine de medici (black queen),montezuma,hammurabi,poundmaker,harald varangian,kublai khan (mongolia),simon bolivar,kupe,menelik ii,shaka,ambiorix,eleanor of aquitaine (england),nader shah,elizabeth i,victoria age of steam,ludwig ii,224950930888458240,325335781180702740,190115212022513664,160871523387834368,179680872616820736,838855571762970644,220942456689131520,325666405485772801,15/04/25,3b
1320721077713764373,1321736009599291441,1321736009599291441,CC,55,seven seas,continents,earth,0,0,0,0,lautaro,genghis khan,catherine de medici (black queen),cleopatra (ptolemaic),alexander,julius caesar,philip ii,tamar,kupe,harald hardrada,kublai khan (mongolia),elizabeth i,montezuma,suleiman (kanuni),tomyris,shaka,ambiorix,simon bolivar,joao iii,hojo tokimune,gitarja,basil ii,310785105473830915,339417564671377411,143015710715543553,481730049746141195,152078122248962048,232210194623365120,278213294693679114,756154089729163277,16/04/25,3b
1184439620587495534,1183490449097371651,1183490449097371651,CC,85,lakes,rich highlands,tilted axis,inland sea,seven seas,pangaea standard,primordial,tomyris,genghis khan,simon bolivar,menelik ii,catherine de medici (black queen),basil ii,lautaro,cleopatra (ptolemaic),alexander,theodora,kublai khan (mongolia),harald varangian,jadwiga,cleopatra (egyptian),ambiorix,lady six sky,gilgamesh,shaka,matthias corvinus,trajan,wu zetian,hammurabi,254606928976674818,434781088544587779,368423003177877505,407613149232234499,185140252740943873,161126347408670721,497044556970328064,156577508370677760,18/04/25,3b
1273877506319192104,1183677928010158090,1183677928010158090,CC,120,lakes,rich highlands,tilted axis,inland sea,seven seas,pangaea standard,primordial,alexander,menelik ii,julius caesar,lautaro,catherine de medici (black queen),shaka,kublai khan (mongolia),genghis khan,wu zetian,saladin (vizier),jadwiga,montezuma,trajan,philip ii,tomyris,cleopatra (ptolemaic),kupe,simon bolivar,hojo tokimune,lady six sky,theodora,hammurabi,209436024483479553,206705030957367297,374555250398330881,218437647842934794,579719443353960448,183303996335718410,440615594891542528,602975285348007946,19/04/25,3b
1273877506319192104,1183677928010158090,1183677928010158090,CC,108,rich highlands,inland sea,primordial,lakes,seven seas,pangaea standard,tilted axis,alexander,saladin (vizier),julius caesar,lautaro,ambiorix,menelik ii,lady six sky,genghis khan,catherine de medici (black queen),kublai khan (mongolia),tamar,montezuma,simon bolivar,trajan,kupe,philip ii,tomyris,shaka,tokugawa,hammurabi,jadwiga,peter,374555250398330881,179524903299448832,209436024483479553,206705030957367297,440615594891542528,206128649685041152,414411082971742208,236908417707540480,22/04/25,3b
1183787186865315901,1234487501087965285,1183787186865315901,CC,98,tilted axis,rich highlands,inland sea,lakes,pangaea standard,primordial,seven seas,julius caesar,gitarja,trajan,harald hardrada,wu zetian,cleopatra (ptolemaic),lautaro,catherine de medici (black queen),cyrus,genghis khan,elizabeth i,tomyris,kublai khan (mongolia),alexander,nader shah,gilgamesh,kupe,philip ii,victoria,hammurabi,montezuma,ramses ii,179680872616820736,179997120420380673,190115212022513664,295967173099257856,224950930888458240,325335781180702740,762003517871095808,160871523387834368,24/04/25,3b
1183677928010158090,1321736009599291441,1183677928010158090,CC,60,tilted axis,continents & islands,archipelago,0,0,0,0,joao iii,harald hardrada,catherine de medici (black queen),gitarja,tomyris,genghis khan,elizabeth i,cleopatra (ptolemaic),lautaro,kublai khan (mongolia),montezuma,trajan,eleanor of aquitaine (england),alexander,philip ii,kupe,hojo tokimune,victoria,basil ii,victoria age of steam,gilgamesh,julius caesar,183303996335718410,756154089729163277,218437647842934794,232210194623365120,179524903299448832,355479238133940224,602975285348007946,328134245396643842,30/04/25,3b
1183787186865315901,1184439620587495534,1183787186865315901,CC,81,lakes,rich highlands,inland sea,pangaea standard,primordial,seven seas,tilted axis,basil ii,cleopatra (ptolemaic),theodora,lautaro,gilgamesh,genghis khan,menelik ii,kupe,alexander,wu zetian,cleopatra (egyptian),catherine de medici (black queen),lady six sky,kublai khan (mongolia),shaka,ambiorix,trajan,tomyris,philip ii,simon bolivar,hammurabi,elizabeth i,762003517871095808,254606928976674818,179680872616820736,185140252740943873,190115212022513664,300377014760767498,96647638841032704,368423003177877505,30/04/25,3b
1183677928010158090,1321736009599291441,1183677928010158090,CC,118,rich highlands,pangaea standard,tilted axis,0,0,0,0,kublai khan (mongolia),genghis khan,ambiorix,menelik ii,philip ii,shaka,trajan,lautaro,catherine de medici (black queen),basil ii,victoria age of steam,seondeok,poundmaker,eleanor of aquitaine (england),simon bolivar,kupe,saladin (vizier),tomyris,montezuma,hammurabi,elizabeth i,eleanor of aquitaine (france),218437647842934794,232210194623365120,179524903299448832,481730049746141195,602975285348007946,251238589675864064,689159105499234328,328134245396643842,04/05/25,3b
1183787186865315901,1184439620587495534,1183787186865315901,CC,104,tilted axis,rich highlands,inland sea,lakes,pangaea standard,primordial,seven seas,gilgamesh,harald hardrada,julius caesar,gitarja,philip ii,wu zetian,simon bolivar,genghis khan,lautaro,alexander,dido,kupe,joao iii,elizabeth i,nader shah,catherine de medici (black queen),trajan,cleopatra (ptolemaic),victoria age of steam,victoria,montezuma,wilhelmina,224950930888458240,300377014760767498,96647638841032704,497044556970328064,220942456689131520,210871392227295232,762003517871095808,368423003177877505,08/05/25,3b
1183787186865315901,1183677928010158090,1183787186865315901,CC,112,tilted axis,archipelago,continents,0,0,0,0,basil ii,harald hardrada,julius caesar,kupe,philip ii,tomyris,kublai khan (mongolia),gitarja,gilgamesh,lautaro,montezuma,simon bolivar,trajan,genghis khan,wu zetian,cleopatra (ptolemaic),nader shah,hojo tokimune,cyrus,catherine de medici (black queen),victoria,elizabeth i,179680872616820736,179524903299448832,762003517871095808,218437647842934794,190115212022513664,206705030957367297,224950930888458240,183303996335718410,14/05/25,3b
1183677928010158090,1183787186865315901,1183787186865315901,CC,85,lakes,primordial,tilted axis,0,0,0,0,wu zetian,genghis khan,tomyris,simon bolivar,alexander,cleopatra (ptolemaic),catherine de medici (black queen),lautaro,trajan,basil ii,julius caesar,montezuma,philip ii,matthias corvinus,menelik ii,shaka,lady six sky,kublai khan (mongolia),cyrus,hammurabi,nader shah,jadwiga,179524903299448832,762003517871095808,183303996335718410,179680872616820736,206705030957367297,96647638841032704,218437647842934794,224950930888458240,18/05/25,3b
